25,0
25,0
25,0
200,100
100,100
25,0
100,100
100,100
200,100
200,100
200,100
25,0
200,100
900,100
900,100
100,100
100,100
200,100
100,100
100,100
25,0
200,100
100,100
25,0
25,0
900,100
100,100
200,100
900,100
900,100
100,100
900,100
200,100
100,100
25,0
200,100
25,0
100,100
25,0
200,100
900,100
100,100
100,100
900,100
200,100
100,100
100,100
100,100
200,100
200,100
100,100
25,0
100,100
900,100
100,100
25,0
25,0
200,100
100,100
25,0
100,100
25,0
900,100
900,100
100,100
200,100
100,100
900,100
900,100
100,100
100,100
200,100
200,100
25,0
900,100
25,0
200,100
100,100
100,100
900,100
200,100
900,100
25,0
100,100
100,100
900,100
900,100
900,100
100,100
100,100
200,100
200,100
900,100
100,100
900,100
900,100
200,100
100,100
200,100
25,0
100,100
900,100
900,100
200,100
25,0
900,100
900,100
900,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
200,100
900,100
200,100
25,0
200,100
100,100
100,100
200,100
900,100
100,100
100,100
900,100
200,100
100,100
25,0
200,100
25,0
100,100
100,100
100,100
200,100
100,100
900,100
200,100
100,100
100,100
200,100
100,100
25,0
25,0
900,100
200,100
900,100
900,100
100,100
25,0
25,0
900,100
25,0
900,100
100,100
100,100
25,0
100,100
100,100
100,100
900,100
900,100
900,100
100,100
25,0
100,100
100,100
900,100
25,0
900,100
100,100
900,100
900,100
100,100
200,100
25,0
900,100
25,0
100,100
100,100
100,100
900,100
100,100
100,100
25,0
900,100
900,100
25,0
100,100
25,0
100,100
100,100
900,100
100,100
900,100
900,100
900,100
900,100
100,100
100,100
900,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
25,0
900,100
100,100
900,100
900,100
100,100
100,100
900,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
25,0
100,100
25,0
100,100
100,100
900,100
100,100
25,0
100,100
100,100
900,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
25,0
900,100
100,100
100,100
100,100
900,100
100,100
900,100
25,0
25,0
100,100
100,100
100,100
100,100
100,100
100,100
900,100
100,100
900,100
100,100
100,100
100,100
100,100
100,100
25,0
900,100
100,100
100,100
100,100
900,100
25,0
100,100
100,100
100,100
100,100
25,0
100,100
25,0
100,100
100,100
25,0
100,100
100,100
100,100
100,100
25,0
25,0
100,100
100,100
100,100
25,0
100,100
25,0
100,100
25,0
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
25,0
25,0
25,0
25,0
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
25,0
100,100
100,100
100,100
25,0
25,0
100,100
25,0
100,100
100,100
100,100
25,0
100,100
100,100
25,0
100,100
100,100
100,100
100,100
25,0
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
25,0
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
25,0
25,0
100,100
100,100
100,100
100,100
25,0
100,100
25,0
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
25,0
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
25,0
25,0
100,100
25,0
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
25,0
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
25,0
100,100
100,100
25,0
100,100
25,0
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
25,0
25,0
100,100
100,100
25,0
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
25,0
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
25,0
25,0
100,100
100,100
100,100
25,0
25,0
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
25,0
100,100
100,100
25,0
100,100
25,0
25,0
100,100
100,100
100,100
100,100
100,100
100,100
25,0
25,0
100,100
25,0
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
25,0
25,0
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
25,0
100,100
100,100
25,0
100,100
100,100
25,0
100,100
100,100
25,0
100,100
100,100
25,0
100,100
100,100
25,0
100,100
100,100
25,0
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
25,0
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
25,0
100,100
100,100
100,100
1000,100
1000,100
25,0
1000,100
100,100
25,0
1000,100
1000,100
100,100
100,100
1000,100
100,100
1000,100
100,100
25,0
100,100
100,100
25,0
100,100
25,0
1000,100
100,100
100,100
25,0
1000,100
1000,100
25,0
100,100
1000,100
100,100
1000,100
25,0
25,0
100,100
100,100
25,0
1000,100
100,100
100,100
100,100
100,100
100,100
1000,100
1000,100
100,100
1000,100
100,100
100,100
1000,100
100,100
100,100
100,100
100,100
1000,100
100,100
100,100
100,100
25,0
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
500,100
500,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
25,0
100,100
25,0
500,100
500,100
25,0
100,100
25,0
100,100
100,100
500,100
100,100
500,100
500,100
100,100
500,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
100,100
100,100
100,100
25,0
25,0
100,100
25,0
500,100
100,100
100,100
25,0
500,100
100,100
25,0
100,100
100,100
100,100
500,100
500,100
500,100
100,100
100,100
25,0
100,100
500,100
100,100
500,100
100,100
500,100
100,100
500,100
500,100
25,0
500,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
500,100
100,100
100,100
500,100
100,100
500,100
100,100
100,100
500,100
100,100
100,100
500,100
100,100
25,0
25,0
25,0
100,100
25,0
500,100
25,0
100,100
100,100
100,100
25,0
100,100
500,100
25,0
25,0
100,100
100,100
100,100
100,100
100,100
500,100
25,0
100,100
500,100
25,0
100,100
25,0
25,0
100,100
100,100
100,100
25,0
100,100
100,100
100,100
25,0
500,100
100,100
100,100
100,100
500,100
100,100
100,100
100,100
500,100
100,100
100,100
25,0
100,100
25,0
100,100
100,100
100,100
25,0
500,100
100,100
100,100
25,0
500,100
25,0
500,100
500,100
100,100
500,100
500,100
25,0
100,100
25,0
25,0
100,100
100,100
25,0
100,100
25,0
100,100
100,100
100,100
500,100
25,0
25,0
500,100
500,100
100,100
100,100
100,100
25,0
100,100
100,100
100,100
25,0
500,100
25,0
500,100
100,100
25,0
100,100
100,100
500,100
100,100
100,100
25,0
100,100
500,100
100,100
500,100
100,100
100,100
500,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
100,100
500,100
100,100
25,0
100,100
500,100
100,100
100,100
100,100
500,100
29,0
29,0
29,0
29,0
100,100
100,100
29,0
100,100
500,100
29,0
100,100
100,100
29,0
29,0
100,100
29,0
29,0
29,0
500,100
100,100
100,100
29,0
100,100
29,0
100,100
100,100
100,100
29,0
29,0
100,100
29,0
500,100
500,100
100,100
29,0
100,100
500,100
100,100
100,100
100,100
29,0
29,0
500,100
500,100
500,100
500,100
29,0
29,0
100,100
500,100
29,0
100,100
100,100
100,100
100,100
100,100
100,100
100,100
500,100
100,100
100,100
100,100
100,100
100,100
100,100
500,100
29,0
29,0
500,100
100,100
100,100
500,100
100,100
100,100
100,100
100,100
100,100
100,100
500,100
100,100
100,100
100,100
100,100
100,100
100,100
500,100
500,100
29,0
100,100
100,100
100,100
29,0
29,0
29,0
100,100
100,100
500,100
500,100
29,0
500,100
100,100
100,100
29,0
100,100
29,0
500,100
29,0
500,100
100,100
29,0
100,100
100,100
29,0
500,100
500,100
29,0
100,100
500,100
100,100
100,100
100,100
100,100
100,100
100,100
29,0
500,100
